cod_cliente;qtd_comprada;ativo;data_compra
4403;31;HGBS11.SA;2022-08-14
4317;12;VINO11.SA;2022-01-11
2777;51;B3SA3.SA;2022-09-16
692;72;IRDM11.SA;2022-04-28
2779;7;ITUB4.SA;2022-05-25
2903;52;HGBS11.SA;2022-10-18
3570;34;HGBS11.SA;2022-11-04
1142;44;VINO11.SA;2022-04-06
4933;21;FLRY3.SA;2022-07-09
4062;14;HGBS11.SA;2022-03-15
2955;96;BBDC4.SA;2022-08-01
3989;62;B3SA3.SA;2022-11-14
609;49;MGLU3.SA;2022-07-03
2551;76;VALE3.SA;2022-07-24
2015;9;ITUB4.SA;2022-12-31
3075;41;HGLG11.SA;2022-10-27
4785;5;BBDC4.SA;2022-01-04
606;87;MGLU3.SA;2022-02-14
2386;82;HGLG11.SA;2022-06-26
370;86;RBVA11.SA;2022-06-24
3862;84;BBDC4.SA;2022-10-17
953;98;RBVA11.SA;2022-06-24
2921;42;RBVA11.SA;2022-01-18
153;66;FLRY3.SA;2022-10-17
4633;5;BBDC4.SA;2022-06-05
4836;86;VALE3.SA;2022-02-21
1927;23;VALE3.SA;2022-04-06
1101;8;HGLG11.SA;2022-11-05
1558;25;VALE3.SA;2022-01-03
20;98;PETR4.SA;2022-05-31
3488;53;VINO11.SA;2022-04-20
3646;45;RBVA11.SA;2022-07-23
208;95;VALE3.SA;2022-06-13
1901;62;IRDM11.SA;2022-11-14
159;24;FLRY3.SA;2022-05-11
628;71;BBDC4.SA;2022-11-30
4034;26;RBVA11.SA;2022-10-16
3025;16;VALE3.SA;2022-03-03
4786;95;HGBS11.SA;2022-03-13
144;89;FLRY3.SA;2022-03-27
2657;58;B3SA3.SA;2022-08-21
4054;95;B3SA3.SA;2022-08-16
4577;17;MGLU3.SA;2022-03-15
2974;24;VALE3.SA;2022-06-19
2896;95;HGBS11.SA;2022-06-15
316;92;RBVA11.SA;2022-07-23
1434;3;HGLG11.SA;2022-08-25
539;40;MGLU3.SA;2022-03-26
480;19;RBVA11.SA;2022-11-18
2596;79;FLRY3.SA;2022-08-22
1439;98;IRDM11.SA;2022-09-28
1673;41;ITUB4.SA;2022-03-04
3267;34;PETR4.SA;2022-03-18
469;54;ITUB4.SA;2022-01-26
1949;4;RBVA11.SA;2022-06-15
3206;84;VALE3.SA;2022-05-10
4296;42;VINO11.SA;2022-03-30
149;78;FLRY3.SA;2022-11-18
176;41;HGLG11.SA;2022-07-22
801;94;B3SA3.SA;2022-04-01
416;12;VINO11.SA;2022-04-24
3560;97;IRDM11.SA;2022-11-04
3409;57;ITUB4.SA;2022-04-03
1440;5;BBDC4.SA;2022-03-29
329;71;HGLG11.SA;2022-07-18
759;75;IRDM11.SA;2022-11-10
4697;11;FLRY3.SA;2022-09-26
107;68;PETR4.SA;2022-02-09
888;68;FLRY3.SA;2022-03-07
3231;37;VALE3.SA;2022-07-29
4265;63;MGLU3.SA;2022-08-17
1735;31;B3SA3.SA;2022-11-09
1805;26;FLRY3.SA;2022-08-28
4395;12;BBDC4.SA;2022-09-20
3663;72;B3SA3.SA;2022-06-04
4328;39;B3SA3.SA;2022-08-09
753;96;FLRY3.SA;2022-10-18
1459;99;ITUB4.SA;2022-03-27
3971;26;VINO11.SA;2022-03-06
4563;97;MGLU3.SA;2022-01-20
1804;14;IRDM11.SA;2022-10-08
62;34;RBVA11.SA;2022-11-06
593;52;BBDC4.SA;2022-06-18
4588;99;BBDC4.SA;2022-10-09
154;97;B3SA3.SA;2022-11-28
4042;52;BBDC4.SA;2022-07-07
4673;83;B3SA3.SA;2022-10-06
4088;44;VALE3.SA;2022-09-07
2201;55;IRDM11.SA;2022-11-20
3726;22;PETR4.SA;2022-10-08
3920;23;B3SA3.SA;2022-09-16
1314;100;IRDM11.SA;2022-10-23
1370;63;PETR4.SA;2022-01-12
4716;94;IRDM11.SA;2022-11-17
4263;38;HGLG11.SA;2022-12-07
42;57;MGLU3.SA;2022-01-06
4136;36;RBVA11.SA;2022-09-27
1732;76;ITUB4.SA;2022-04-06
675;33;MGLU3.SA;2022-04-25
4570;69;PETR4.SA;2022-02-21
2855;9;PETR4.SA;2022-01-06
3128;61;MGLU3.SA;2022-04-25
1926;18;ITUB4.SA;2022-09-22
4138;5;RBVA11.SA;2022-08-26
164;53;VINO11.SA;2022-01-26
905;53;HGBS11.SA;2022-08-19
4583;37;PETR4.SA;2022-09-15
3960;72;VALE3.SA;2022-12-29
4717;49;HGLG11.SA;2022-08-28
3875;74;FLRY3.SA;2022-01-03
2692;77;ITUB4.SA;2022-07-16
4411;93;HGLG11.SA;2022-11-21
4845;25;FLRY3.SA;2022-10-28
2774;20;PETR4.SA;2022-06-17
3655;91;VALE3.SA;2022-12-23
191;29;VINO11.SA;2022-10-01
2430;55;ITUB4.SA;2022-02-11
1251;66;VALE3.SA;2022-07-22
585;86;BBDC4.SA;2022-07-21
3274;66;RBVA11.SA;2022-10-17
3720;93;MGLU3.SA;2022-05-11
2534;2;PETR4.SA;2022-09-11
3325;79;HGBS11.SA;2022-04-05
2834;87;FLRY3.SA;2022-09-11
966;43;HGBS11.SA;2022-04-13
498;57;MGLU3.SA;2022-12-13
2983;52;RBVA11.SA;2022-10-27
3754;17;HGBS11.SA;2022-08-14
4004;58;MGLU3.SA;2022-04-27
2736;48;MGLU3.SA;2022-10-16
2237;36;MGLU3.SA;2022-01-15
3469;69;RBVA11.SA;2022-06-29
4716;79;MGLU3.SA;2022-02-05
2628;86;BBDC4.SA;2022-08-18
4799;12;PETR4.SA;2022-07-20
2897;66;PETR4.SA;2022-10-31
1;91;ITUB4.SA;2022-03-05
1856;87;VALE3.SA;2022-07-28
2098;45;MGLU3.SA;2022-03-28
2056;54;VINO11.SA;2022-02-28
4352;28;HGBS11.SA;2022-04-17
4045;9;BBDC4.SA;2022-01-17
406;17;HGBS11.SA;2022-01-10
667;35;ITUB4.SA;2022-05-31
174;57;RBVA11.SA;2022-01-15
3128;75;PETR4.SA;2022-12-09
476;38;MGLU3.SA;2022-02-23
83;96;FLRY3.SA;2022-08-31
4450;23;MGLU3.SA;2022-02-28
2306;20;HGLG11.SA;2022-12-30
2650;34;B3SA3.SA;2022-03-08
673;89;MGLU3.SA;2022-05-13
4030;10;BBDC4.SA;2022-08-12
3122;81;PETR4.SA;2022-08-18
4847;27;B3SA3.SA;2022-07-20
4964;18;IRDM11.SA;2022-04-15
1518;52;PETR4.SA;2022-06-28
3404;23;MGLU3.SA;2022-12-24
3288;3;RBVA11.SA;2022-05-12
1178;59;FLRY3.SA;2022-03-18
2980;21;B3SA3.SA;2022-05-27
1679;28;VINO11.SA;2022-06-10
2250;10;IRDM11.SA;2022-06-24
4552;27;VINO11.SA;2022-04-12
4329;43;ITUB4.SA;2022-06-13
3704;21;B3SA3.SA;2022-05-27
13;14;VINO11.SA;2022-07-19
3683;4;PETR4.SA;2022-05-22
3119;66;VALE3.SA;2022-06-25
1123;95;BBDC4.SA;2022-07-11
1174;41;HGBS11.SA;2022-10-29
4137;45;PETR4.SA;2022-09-30
4238;62;ITUB4.SA;2022-07-18
4910;17;HGLG11.SA;2022-03-02
3375;36;FLRY3.SA;2022-11-03
1263;11;VINO11.SA;2022-11-14
4776;24;ITUB4.SA;2022-03-31
544;36;HGLG11.SA;2022-11-26
4995;32;RBVA11.SA;2022-01-18
4190;41;BBDC4.SA;2022-02-12
789;63;RBVA11.SA;2022-07-29
3114;61;ITUB4.SA;2022-01-29
1799;61;VINO11.SA;2022-04-07
946;30;HGLG11.SA;2022-07-07
1020;15;FLRY3.SA;2022-02-13
4948;67;MGLU3.SA;2022-11-01
3904;24;RBVA11.SA;2022-12-23
4857;95;VALE3.SA;2022-11-24
3935;97;HGBS11.SA;2022-09-29
1756;51;BBDC4.SA;2022-02-05
1997;50;ITUB4.SA;2022-11-26
3001;48;HGBS11.SA;2022-05-30
4325;24;FLRY3.SA;2022-07-01
4780;34;FLRY3.SA;2022-03-17
4227;77;RBVA11.SA;2022-06-10
1187;65;VINO11.SA;2022-08-22
341;78;FLRY3.SA;2022-04-20
1484;38;BBDC4.SA;2022-03-11
4283;26;PETR4.SA;2022-07-12
57;35;HGBS11.SA;2022-06-27
2268;42;MGLU3.SA;2022-06-25
4694;3;VINO11.SA;2022-11-01
2402;87;HGBS11.SA;2022-08-29
3684;66;VINO11.SA;2022-09-27
23;47;VINO11.SA;2022-07-25
672;76;HGBS11.SA;2022-02-25
1427;78;VINO11.SA;2022-02-18
1510;3;IRDM11.SA;2022-09-12
668;50;RBVA11.SA;2022-11-04
1607;44;B3SA3.SA;2022-04-21
446;14;ITUB4.SA;2022-12-23
1942;96;VINO11.SA;2022-02-21
2672;70;BBDC4.SA;2022-02-26
1105;19;VALE3.SA;2022-09-13
201;13;HGLG11.SA;2022-02-07
3547;49;FLRY3.SA;2022-05-08
2917;66;HGLG11.SA;2022-12-08
475;31;ITUB4.SA;2022-02-07
3710;88;VINO11.SA;2022-08-25
4271;44;HGBS11.SA;2022-09-13
1806;71;HGBS11.SA;2022-06-17
1883;91;BBDC4.SA;2022-12-01
2454;15;RBVA11.SA;2022-08-09
4278;19;VALE3.SA;2022-12-13
1624;1;BBDC4.SA;2022-01-19
2563;43;HGLG11.SA;2022-07-10
4659;72;ITUB4.SA;2022-10-02
637;40;IRDM11.SA;2022-07-01
2819;83;MGLU3.SA;2022-03-31
4846;27;FLRY3.SA;2022-12-27
3760;50;IRDM11.SA;2022-01-03
1099;25;VINO11.SA;2022-07-26
4031;71;RBVA11.SA;2022-11-03
4279;4;FLRY3.SA;2022-02-07
4144;7;RBVA11.SA;2022-05-17
1038;56;HGBS11.SA;2022-10-01
2734;55;IRDM11.SA;2022-03-28
2807;38;RBVA11.SA;2022-12-18
3067;1;RBVA11.SA;2022-08-06
2691;2;B3SA3.SA;2022-12-21
3973;40;ITUB4.SA;2022-02-20
1830;44;FLRY3.SA;2022-05-15
2560;37;HGLG11.SA;2022-01-31
1449;100;RBVA11.SA;2022-07-01
3492;53;HGLG11.SA;2022-10-15
2759;33;MGLU3.SA;2022-06-20
4409;52;VINO11.SA;2022-04-23
3702;94;HGBS11.SA;2022-01-28
1316;79;VINO11.SA;2022-06-30
510;44;MGLU3.SA;2022-01-08
4502;13;HGLG11.SA;2022-03-11
2218;40;MGLU3.SA;2022-05-28
3541;67;PETR4.SA;2022-01-25
995;36;PETR4.SA;2022-08-09
1362;83;ITUB4.SA;2022-07-07
1936;59;PETR4.SA;2022-02-07
2851;59;HGLG11.SA;2022-05-05
40;42;HGBS11.SA;2022-01-22
936;80;ITUB4.SA;2022-08-15
2670;42;RBVA11.SA;2022-07-15
389;74;HGLG11.SA;2022-10-27
3648;40;IRDM11.SA;2022-10-29
1256;67;MGLU3.SA;2022-01-05
4016;58;MGLU3.SA;2022-01-26
2072;3;PETR4.SA;2022-07-24
4383;63;RBVA11.SA;2022-11-18
1443;85;PETR4.SA;2022-05-08
3284;22;IRDM11.SA;2022-12-13
1184;5;VINO11.SA;2022-04-04
1932;84;HGBS11.SA;2022-11-19
1307;24;FLRY3.SA;2022-03-07
1973;85;PETR4.SA;2022-04-30
961;2;VINO11.SA;2022-05-09
243;39;FLRY3.SA;2022-08-05
1516;98;BBDC4.SA;2022-08-02
3753;77;BBDC4.SA;2022-04-15
4047;53;B3SA3.SA;2022-05-25
2457;41;VINO11.SA;2022-07-11
980;88;PETR4.SA;2022-09-03
3936;62;ITUB4.SA;2022-08-15
1247;54;BBDC4.SA;2022-01-26
3194;45;VALE3.SA;2022-10-31
1248;34;RBVA11.SA;2022-07-05
2949;23;PETR4.SA;2022-01-17
2436;10;VALE3.SA;2022-03-15
3446;35;MGLU3.SA;2022-07-05
298;29;VALE3.SA;2022-05-09
4140;33;FLRY3.SA;2022-01-11
3006;49;MGLU3.SA;2022-01-03
3413;63;HGBS11.SA;2022-06-12
2;18;BBDC4.SA;2022-09-06
248;4;VINO11.SA;2022-08-02
215;56;RBVA11.SA;2022-11-09
1752;95;IRDM11.SA;2022-08-14
2415;7;VALE3.SA;2022-12-12
3953;5;FLRY3.SA;2022-07-27
2228;28;HGLG11.SA;2022-12-01
3991;53;VALE3.SA;2022-04-15
3261;74;FLRY3.SA;2022-11-06
108;15;FLRY3.SA;2022-10-19
1330;19;VINO11.SA;2022-10-11
2479;15;ITUB4.SA;2022-11-29
2376;84;BBDC4.SA;2022-01-07
1496;70;VALE3.SA;2022-03-04
368;74;VINO11.SA;2022-08-28
3827;48;RBVA11.SA;2022-11-28
3249;6;VINO11.SA;2022-12-25
3467;11;VINO11.SA;2022-07-29
652;90;ITUB4.SA;2022-06-17
4763;62;VINO11.SA;2022-04-06
1340;91;FLRY3.SA;2022-10-22
268;71;FLRY3.SA;2022-05-05
3683;48;PETR4.SA;2022-10-10
818;43;B3SA3.SA;2022-01-22
4952;92;IRDM11.SA;2022-03-24
2967;55;BBDC4.SA;2022-06-01
1134;63;VINO11.SA;2022-12-15
689;71;HGBS11.SA;2022-09-27
40;67;VINO11.SA;2022-10-28
4325;77;VALE3.SA;2022-10-07
3929;31;PETR4.SA;2022-10-10
1084;20;MGLU3.SA;2022-01-30
2038;92;BBDC4.SA;2022-01-15
4373;90;HGLG11.SA;2022-04-27
2401;52;HGBS11.SA;2022-08-14
3574;53;IRDM11.SA;2022-06-07
2381;20;MGLU3.SA;2022-08-27
1308;27;HGLG11.SA;2022-02-05
455;39;RBVA11.SA;2022-05-05
2156;81;B3SA3.SA;2022-06-08
2379;52;IRDM11.SA;2022-11-25
514;4;IRDM11.SA;2022-02-26
4900;18;PETR4.SA;2022-12-13
2190;39;HGLG11.SA;2022-07-06
4655;36;RBVA11.SA;2022-03-18
1599;21;BBDC4.SA;2022-01-11
764;34;VINO11.SA;2022-02-08
4327;49;MGLU3.SA;2022-09-26
2744;17;IRDM11.SA;2022-04-05
197;97;B3SA3.SA;2022-04-18
3239;64;RBVA11.SA;2022-04-30
3516;58;PETR4.SA;2022-08-31
3079;11;RBVA11.SA;2022-05-08
1593;21;FLRY3.SA;2022-09-24
1357;62;VINO11.SA;2022-08-28
2517;26;PETR4.SA;2022-01-27
2552;23;B3SA3.SA;2022-02-05
3194;94;VINO11.SA;2022-02-09
795;52;VALE3.SA;2022-08-07
2909;73;IRDM11.SA;2022-05-10
1706;49;MGLU3.SA;2022-10-18
588;70;FLRY3.SA;2022-07-07
557;29;PETR4.SA;2022-12-09
629;46;MGLU3.SA;2022-02-28
370;50;ITUB4.SA;2022-10-18
3467;89;IRDM11.SA;2022-09-04
3470;48;IRDM11.SA;2022-10-21
1044;69;RBVA11.SA;2022-07-28
1351;58;BBDC4.SA;2022-02-14
3052;83;VALE3.SA;2022-07-27
2244;53;PETR4.SA;2022-09-30
773;46;HGLG11.SA;2022-01-18
2590;70;MGLU3.SA;2022-02-10
822;51;IRDM11.SA;2022-10-31
4816;6;MGLU3.SA;2022-09-07
1439;93;B3SA3.SA;2022-12-17
386;51;PETR4.SA;2022-10-18
4320;62;HGBS11.SA;2022-10-01
4446;64;MGLU3.SA;2022-07-07
3010;93;RBVA11.SA;2022-12-01
1027;64;ITUB4.SA;2022-07-09
1268;53;HGLG11.SA;2022-09-22
2732;33;VALE3.SA;2022-12-13
661;81;RBVA11.SA;2022-04-01
4148;78;BBDC4.SA;2022-10-05
830;81;RBVA11.SA;2022-07-24
1415;26;BBDC4.SA;2022-06-25
140;38;HGLG11.SA;2022-02-27
4106;87;BBDC4.SA;2022-02-01
2872;17;PETR4.SA;2022-09-02
4789;100;RBVA11.SA;2022-07-30
3997;4;VINO11.SA;2022-08-11
3764;29;VINO11.SA;2022-06-12
3772;48;BBDC4.SA;2022-05-20
2831;34;B3SA3.SA;2022-06-05
118;89;IRDM11.SA;2022-01-09
2668;68;BBDC4.SA;2022-04-28
1253;18;MGLU3.SA;2022-10-10
810;70;BBDC4.SA;2022-02-22
4585;1;VALE3.SA;2022-06-22
724;68;BBDC4.SA;2022-03-20
1331;18;ITUB4.SA;2022-07-05
3596;33;RBVA11.SA;2022-12-03
1243;56;FLRY3.SA;2022-11-23
4301;93;HGLG11.SA;2022-04-01
25;10;HGLG11.SA;2022-05-31
2416;57;VINO11.SA;2022-11-14
34;89;BBDC4.SA;2022-04-27
2640;72;B3SA3.SA;2022-01-08
4927;57;VALE3.SA;2022-09-01
2728;87;FLRY3.SA;2022-02-18
2305;2;VALE3.SA;2022-04-10
2336;86;IRDM11.SA;2022-07-19
1552;92;HGBS11.SA;2022-11-01
1063;92;PETR4.SA;2022-04-25
389;27;B3SA3.SA;2022-06-05
1411;59;RBVA11.SA;2022-08-18
4234;74;BBDC4.SA;2022-12-28
3580;61;VINO11.SA;2022-06-29
267;27;VALE3.SA;2022-12-07
4329;1;VINO11.SA;2022-01-08
4994;32;PETR4.SA;2022-08-25
1497;40;RBVA11.SA;2022-10-28
4202;42;RBVA11.SA;2022-09-13
832;38;FLRY3.SA;2022-11-06
4341;3;HGLG11.SA;2022-09-08
1040;77;HGLG11.SA;2022-07-29
601;19;B3SA3.SA;2022-12-21
2253;50;VALE3.SA;2022-05-02
2588;27;HGBS11.SA;2022-06-10
3273;79;FLRY3.SA;2022-10-11
4654;55;FLRY3.SA;2022-06-04
3286;60;MGLU3.SA;2022-10-16
1669;39;IRDM11.SA;2022-01-15
3195;5;HGBS11.SA;2022-02-12
2977;27;RBVA11.SA;2022-05-22
3485;90;VALE3.SA;2022-11-01
4800;47;FLRY3.SA;2022-04-16
291;48;RBVA11.SA;2022-02-04
4792;100;PETR4.SA;2022-09-11
1895;54;B3SA3.SA;2022-09-10
3698;5;ITUB4.SA;2022-03-18
4829;8;RBVA11.SA;2022-10-13
2427;93;HGBS11.SA;2022-05-13
154;78;IRDM11.SA;2022-02-16
4459;27;HGLG11.SA;2022-06-05
4424;20;RBVA11.SA;2022-09-21
849;27;PETR4.SA;2022-04-03
3884;64;IRDM11.SA;2022-12-27
3788;15;VALE3.SA;2022-07-19
2966;46;HGLG11.SA;2022-03-03
1269;24;IRDM11.SA;2022-01-30
3983;27;IRDM11.SA;2022-08-24
2239;41;VINO11.SA;2022-03-10
3339;4;BBDC4.SA;2022-03-22
2977;98;PETR4.SA;2022-03-21
4304;82;RBVA11.SA;2022-07-04
2420;13;B3SA3.SA;2022-10-26
3118;62;B3SA3.SA;2022-11-23
4419;81;BBDC4.SA;2022-05-05
3106;22;VINO11.SA;2022-06-08
3437;10;HGLG11.SA;2022-12-19
2238;87;IRDM11.SA;2022-09-10
4155;67;HGBS11.SA;2022-08-14
698;77;BBDC4.SA;2022-08-30
1094;61;BBDC4.SA;2022-10-03
4851;95;B3SA3.SA;2022-07-25
2994;84;PETR4.SA;2022-11-09
4934;55;FLRY3.SA;2022-09-28
1083;71;HGBS11.SA;2022-08-18
2634;46;B3SA3.SA;2022-05-20
3732;2;PETR4.SA;2022-05-08
1523;27;VALE3.SA;2022-12-16
4532;45;HGLG11.SA;2022-02-11
4225;6;BBDC4.SA;2022-12-30
4803;52;MGLU3.SA;2022-10-21
4759;71;BBDC4.SA;2022-06-13
662;7;ITUB4.SA;2022-10-23
2901;14;RBVA11.SA;2022-01-22
4106;47;RBVA11.SA;2022-02-23
2459;22;BBDC4.SA;2022-10-17
1809;41;B3SA3.SA;2022-04-16
3478;98;VINO11.SA;2022-12-20
844;100;IRDM11.SA;2022-08-04
4328;50;IRDM11.SA;2022-10-14
2888;82;VALE3.SA;2022-07-17
1775;94;VALE3.SA;2022-05-03
4424;46;PETR4.SA;2022-06-20
4595;18;ITUB4.SA;2022-01-03
4870;21;VINO11.SA;2022-04-17
3230;27;IRDM11.SA;2022-09-03
4886;49;FLRY3.SA;2022-12-20
4894;52;VINO11.SA;2022-08-26
834;30;BBDC4.SA;2022-01-19
1004;91;B3SA3.SA;2022-08-10
1626;29;IRDM11.SA;2022-12-22
258;15;PETR4.SA;2022-12-04
696;2;PETR4.SA;2022-05-27
3760;38;BBDC4.SA;2022-10-03
189;56;VALE3.SA;2022-01-30
2155;40;ITUB4.SA;2022-11-14
1612;29;HGBS11.SA;2022-09-11
1005;97;VALE3.SA;2022-06-23
114;29;RBVA11.SA;2022-05-18
3449;60;BBDC4.SA;2022-08-11
3054;30;B3SA3.SA;2022-01-03
2004;71;IRDM11.SA;2022-09-12
4874;82;HGBS11.SA;2022-01-30
4782;20;MGLU3.SA;2022-08-30
1939;48;MGLU3.SA;2022-01-28
674;98;VINO11.SA;2022-01-18
846;98;HGLG11.SA;2022-04-25
1244;16;BBDC4.SA;2022-01-18
4182;81;RBVA11.SA;2022-02-03
881;6;HGLG11.SA;2022-01-15
789;69;VINO11.SA;2022-05-06
825;47;PETR4.SA;2022-05-08
2223;42;BBDC4.SA;2022-06-28
643;58;FLRY3.SA;2022-03-08
3279;47;VALE3.SA;2022-10-31
739;30;BBDC4.SA;2022-09-07
4892;61;MGLU3.SA;2022-05-31
3345;15;RBVA11.SA;2022-12-23
1516;20;B3SA3.SA;2022-05-24
2818;1;B3SA3.SA;2022-11-25
1832;87;HGLG11.SA;2022-01-19
2897;33;B3SA3.SA;2022-03-15
1227;77;PETR4.SA;2022-06-01
114;69;ITUB4.SA;2022-12-21
3242;90;MGLU3.SA;2022-02-05
3272;57;RBVA11.SA;2022-09-14
1156;44;FLRY3.SA;2022-01-23
4391;78;RBVA11.SA;2022-01-20
3591;20;PETR4.SA;2022-02-28
3180;42;FLRY3.SA;2022-10-16
4092;25;HGBS11.SA;2022-02-13
1725;84;ITUB4.SA;2022-09-06
3349;18;BBDC4.SA;2022-07-29
4918;64;B3SA3.SA;2022-10-31
1147;91;IRDM11.SA;2022-10-03
2687;9;VALE3.SA;2022-08-11
2759;36;VINO11.SA;2022-07-11
2572;10;FLRY3.SA;2022-11-29
3867;34;RBVA11.SA;2022-03-23
3185;91;FLRY3.SA;2022-12-25
4759;71;HGBS11.SA;2022-06-07
2334;27;ITUB4.SA;2022-04-18
4571;21;HGBS11.SA;2022-01-10
631;45;VINO11.SA;2022-09-08
371;10;VALE3.SA;2022-05-18
2667;59;HGBS11.SA;2022-01-30
4606;85;BBDC4.SA;2022-08-22
1460;48;IRDM11.SA;2022-07-28
2834;43;VINO11.SA;2022-03-09
4264;84;PETR4.SA;2022-09-22
248;64;ITUB4.SA;2022-09-28
1070;54;B3SA3.SA;2022-07-15
1427;13;HGBS11.SA;2022-01-11
219;87;MGLU3.SA;2022-03-23
2231;7;FLRY3.SA;2022-10-03
233;9;B3SA3.SA;2022-11-07
162;93;MGLU3.SA;2022-10-28
3056;75;HGBS11.SA;2022-12-29
4927;40;HGBS11.SA;2022-01-29
2099;29;BBDC4.SA;2022-07-24
4287;90;PETR4.SA;2022-04-11
2711;23;VINO11.SA;2022-06-29
3631;99;VALE3.SA;2022-09-19
2734;32;PETR4.SA;2022-02-04
1130;14;HGLG11.SA;2022-07-30
1169;43;HGBS11.SA;2022-11-08
2348;6;IRDM11.SA;2022-02-17
1317;95;B3SA3.SA;2022-05-03
1132;66;FLRY3.SA;2022-03-08
1742;88;RBVA11.SA;2022-06-13
1356;55;VINO11.SA;2022-09-27
4368;70;BBDC4.SA;2022-09-04
338;2;BBDC4.SA;2022-12-06
3538;6;IRDM11.SA;2022-06-10
4166;53;HGLG11.SA;2022-12-05
1027;17;MGLU3.SA;2022-03-16
725;69;IRDM11.SA;2022-04-13
4334;55;PETR4.SA;2022-03-22
3649;77;ITUB4.SA;2022-01-12
341;41;HGBS11.SA;2022-09-19
949;94;HGBS11.SA;2022-06-15
841;58;FLRY3.SA;2022-09-09
3347;98;VINO11.SA;2022-09-14
1780;94;VALE3.SA;2022-06-28
1591;84;ITUB4.SA;2022-09-14
4361;99;HGLG11.SA;2022-08-01
2427;51;FLRY3.SA;2022-09-09
297;13;VALE3.SA;2022-03-10
3492;46;B3SA3.SA;2022-06-08
1183;31;RBVA11.SA;2022-08-04
2943;93;MGLU3.SA;2022-02-14
2745;26;VINO11.SA;2022-11-07
3113;17;PETR4.SA;2022-07-14
960;40;HGBS11.SA;2022-08-23
1063;84;HGBS11.SA;2022-05-13
3729;51;MGLU3.SA;2022-12-01
1468;77;ITUB4.SA;2022-09-21
4373;69;FLRY3.SA;2022-11-08
1597;88;VALE3.SA;2022-03-12
1870;42;BBDC4.SA;2022-04-30
184;88;HGBS11.SA;2022-04-27
1509;2;HGBS11.SA;2022-02-23
4713;92;ITUB4.SA;2022-10-16
2330;88;FLRY3.SA;2022-04-02
1496;3;BBDC4.SA;2022-12-04
4058;4;B3SA3.SA;2022-06-10
2420;59;RBVA11.SA;2022-06-01
3762;35;ITUB4.SA;2022-05-14
1929;7;HGBS11.SA;2022-07-26
624;23;HGBS11.SA;2022-06-06
1668;88;VALE3.SA;2022-09-20
3533;16;HGBS11.SA;2022-06-10
4437;19;HGLG11.SA;2022-01-06
4933;13;B3SA3.SA;2022-03-04
3505;23;B3SA3.SA;2022-08-01
1141;30;FLRY3.SA;2022-03-11
2295;59;PETR4.SA;2022-01-28
3762;42;MGLU3.SA;2022-09-05
558;74;MGLU3.SA;2022-09-04
3193;30;HGBS11.SA;2022-11-14
1780;30;B3SA3.SA;2022-11-11
2389;59;HGBS11.SA;2022-12-12
2490;96;ITUB4.SA;2022-07-07
2618;73;VALE3.SA;2022-12-27
1618;26;IRDM11.SA;2022-04-20
1590;12;VINO11.SA;2022-05-16
2302;66;B3SA3.SA;2022-11-28
319;57;ITUB4.SA;2022-02-23
4157;11;VALE3.SA;2022-04-28
4988;58;B3SA3.SA;2022-11-05
2488;10;FLRY3.SA;2022-09-15
1909;24;RBVA11.SA;2022-11-10
3599;88;B3SA3.SA;2022-04-18
1053;99;B3SA3.SA;2022-03-11
1242;62;MGLU3.SA;2022-05-18
3965;44;VINO11.SA;2022-06-21
4428;25;ITUB4.SA;2022-12-23
808;12;HGLG11.SA;2022-02-27
1115;33;RBVA11.SA;2022-10-29
1221;63;RBVA11.SA;2022-04-15
1496;70;IRDM11.SA;2022-05-01
155;71;IRDM11.SA;2022-01-03
1082;85;BBDC4.SA;2022-07-21
1069;79;PETR4.SA;2022-10-09
4958;13;HGLG11.SA;2022-01-18
3338;47;VALE3.SA;2022-08-14
638;60;B3SA3.SA;2022-08-14
2844;59;FLRY3.SA;2022-05-29
3791;80;VINO11.SA;2022-05-13
4099;79;ITUB4.SA;2022-10-11
3422;2;HGLG11.SA;2022-08-20
1254;93;FLRY3.SA;2022-11-08
2997;34;HGBS11.SA;2022-06-01
1790;83;BBDC4.SA;2022-12-14
709;1;B3SA3.SA;2022-03-22
4391;14;PETR4.SA;2022-11-11
3998;64;PETR4.SA;2022-08-29
889;23;B3SA3.SA;2022-03-05
2780;55;RBVA11.SA;2022-06-07
4803;22;FLRY3.SA;2022-02-06
4292;4;HGBS11.SA;2022-03-02
4496;5;BBDC4.SA;2022-03-11
3026;97;VINO11.SA;2022-09-30
1815;58;RBVA11.SA;2022-07-17
3164;10;PETR4.SA;2022-10-04
763;70;PETR4.SA;2022-04-13
328;56;HGLG11.SA;2022-02-03
3092;12;VALE3.SA;2022-08-21
979;79;FLRY3.SA;2022-03-22
2562;100;MGLU3.SA;2022-05-16
3894;50;VALE3.SA;2022-11-06
2732;22;HGBS11.SA;2022-05-09
4099;99;ITUB4.SA;2022-11-15
2280;76;PETR4.SA;2022-12-07
2292;11;IRDM11.SA;2022-12-16
216;69;RBVA11.SA;2022-12-30
4336;63;B3SA3.SA;2022-07-27
2739;48;FLRY3.SA;2022-11-06
536;33;HGLG11.SA;2022-08-19
1078;90;B3SA3.SA;2022-04-16
2528;68;HGBS11.SA;2022-05-28
1207;41;RBVA11.SA;2022-06-11
635;13;PETR4.SA;2022-03-10
4192;1;MGLU3.SA;2022-01-03
4796;63;B3SA3.SA;2022-05-21
